accuracy,adversarial,avg_agreement_rate,avg_cost_usd,avg_dissent_rate,avg_exposure_density,avg_mean_exposure_load,avg_tokens_in,avg_tokens_out,brier_score,ccs,ccs_corrections,ccs_opportunities,chs,chs_harms,chs_opportunities,config,dataset,ece,method,model,n,output_dir,pci,pci_contaminated_switches,pci_exposed_switches,pds,run_type,seed,variant,wcr
0.0,False,0.76875,0.0,0.23125,0.5,3.5,2751.45,706.3,0.83125,0.0,0.0,80.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,aime2024,0.9,consensagent_style,mistral:latest,20,outputs/a100_full_v10/main/mistral_latest/seed_42,0.47058823529411764,16.0,34.0,0.425,main,42,all_methods,0.95
0.19,False,0.76875,0.0,0.23125,0.5,3.5,2375.41,460.82,0.72,0.07692307692307693,26.0,338.0,0.16129032258064516,10.0,62.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,gsm8k,0.755,consensagent_style,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.437125748502994,73.0,167.0,0.4175,main,42,all_methods,0.76
0.12,False,0.765,0.0,0.235,0.5,3.5,2514.39,531.1,0.763125,0.03428571428571429,12.0,350.0,0.28,14.0,50.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,math500,0.8025,consensagent_style,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.5272727272727272,87.0,165.0,0.4125,main,42,all_methods,0.81
0.34,False,0.6675,0.0,0.3325,0.5,3.5,2056.37,352.27,0.49375,0.17482517482517482,50.0,286.0,0.3333333333333333,38.0,114.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,medmcqa,0.49,consensagent_style,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.3179190751445087,55.0,173.0,0.4325,main,42,all_methods,0.56
0.35,False,0.765,0.0,0.235,0.5,3.5,2966.08,442.07,0.489375,0.13026819923371646,34.0,261.0,0.2589928057553957,36.0,139.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,medqa,0.5025,consensagent_style,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.21367521367521367,25.0,117.0,0.2925,main,42,all_methods,0.6
0.22,False,0.69875,0.0,0.30125,0.5,3.5,2652.76,404.49,0.5475,0.05750798722044728,18.0,313.0,0.2988505747126437,26.0,87.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,mmlu_pro,0.6,consensagent_style,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.2830188679245283,45.0,159.0,0.3975,main,42,all_methods,0.66
0.4,False,0.8325,0.0,0.1675,0.5,3.5,1782.16,309.35,0.523125,0.11842105263157894,27.0,228.0,0.23255813953488372,40.0,172.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,strategyqa,0.5125000000000001,consensagent_style,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.391304347826087,36.0,92.0,0.23,main,42,all_methods,0.57
0.66,False,0.7,0.0,0.3,0.5,3.5,1950.79,308.31,0.278125,0.4063926940639269,89.0,219.0,0.19889502762430938,36.0,181.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,truthfulqa_mc,0.19249999999999998,consensagent_style,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.1901840490797546,31.0,163.0,0.4075,main,42,all_methods,0.29
0.0,False,0.46875,0.0,0.53125,0.22857142857142856,1.6,2469.6,1224.5,0.5487899087989072,0.0,0.0,80.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,aime2024,0.7031471523108572,dar_official_adapter,mistral:latest,20,outputs/a100_full_v10/main/mistral_latest/seed_42,0.16666666666666666,11.0,66.0,0.825,main,42,all_methods,0.55
0.2,False,0.5625,0.0,0.4375,0.15428571428571428,1.08,1726.68,679.65,0.5357152109775436,0.16847826086956522,62.0,368.0,0.71875,23.0,32.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,gsm8k,0.5298216095710944,dar_official_adapter,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.2262295081967213,69.0,305.0,0.7625,main,42,all_methods,0.58
0.08,False,0.625,0.0,0.375,0.17,1.19,1913.36,786.73,0.6188709514509688,0.0326975476839237,12.0,367.0,0.36363636363636365,12.0,33.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,math500,0.6539452805908177,dar_official_adapter,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.30268199233716475,79.0,261.0,0.6525,main,42,all_methods,0.69
0.47,False,0.745,0.0,0.255,0.115,0.805,1385.04,407.06,0.4152439644578727,0.21256038647342995,44.0,207.0,0.39896373056994816,77.0,193.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,medmcqa,0.34985212003517113,dar_official_adapter,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.18994413407821228,34.0,179.0,0.4475,main,42,all_methods,0.5
0.4,False,0.83,0.0,0.17,0.095,0.665,2838.26,604.78,0.47159456719928117,0.11013215859030837,25.0,227.0,0.31213872832369943,54.0,173.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,medqa,0.43444044392860437,dar_official_adapter,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.2558139534883721,33.0,129.0,0.3225,main,42,all_methods,0.59
0.25,False,0.74625,0.0,0.25375,0.13142857142857142,0.92,2619.36,608.85,0.5714394968840988,0.05821917808219178,17.0,292.0,0.32407407407407407,35.0,108.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,mmlu_pro,0.5806315020030954,dar_official_adapter,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.26857142857142857,47.0,175.0,0.4375,main,42,all_methods,0.65
0.51,False,0.87875,0.0,0.12125,0.09142857142857143,0.64,953.78,345.04,0.42396166042077077,0.20707070707070707,41.0,198.0,0.2079207920792079,42.0,202.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,strategyqa,0.39360954670349935,dar_official_adapter,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.1927710843373494,16.0,83.0,0.2075,main,42,all_methods,0.48
0.67,False,0.7475,0.0,0.2525,0.11285714285714285,0.79,1405.8,322.31,0.22318850958396846,0.36774193548387096,57.0,155.0,0.31020408163265306,76.0,245.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,truthfulqa_mc,0.14880212519845856,dar_official_adapter,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.04242424242424243,7.0,165.0,0.4125,main,42,all_methods,0.19
0.0,False,0.45,0.0,0.55,0.0,0.0,618.3,751.55,0.1684027777777778,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,aime2024,0.3708333333333333,dar_style_diversity_aware_retention,mistral:latest,20,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.2
0.08,False,0.71,0.0,0.29,0.0,0.0,428.98,398.74,0.43645833333333334,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,gsm8k,0.5375000000000001,dar_style_diversity_aware_retention,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.5
0.1,False,0.655,0.0,0.345,0.0,0.0,484.94,471.76,0.30784722222222227,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,math500,0.4341666666666667,dar_style_diversity_aware_retention,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.46
0.53,False,0.8475,0.0,0.1525,0.0,0.0,424.21,216.01,0.37472222222222223,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,medmcqa,0.28833333333333344,dar_style_diversity_aware_retention,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.37
0.44,False,0.9175,0.0,0.0825,0.0,0.0,1166.93,340.53,0.4752777777777777,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,medqa,0.4383333333333333,dar_style_diversity_aware_retention,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.49
0.26,False,0.79,0.0,0.21,0.0,0.0,980.66,373.19,0.37923611111111116,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,mmlu_pro,0.4358333333333334,dar_style_diversity_aware_retention,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.51
0.53,False,0.93,0.0,0.07,0.0,0.0,278.23,179.23,0.45,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,strategyqa,0.43000000000000005,dar_style_diversity_aware_retention,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.45
0.61,False,0.855,0.0,0.145,0.0,0.0,483.28,165.81,0.22979166666666664,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,truthfulqa_mc,0.17749999999999996,dar_style_diversity_aware_retention,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.28
0.0,False,0.55,0.0,0.45,0.2857142857142857,2.0,2810.7,1188.2,0.26286815040310796,0.0,0.0,80.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,aime2024,0.46921387067039233,free_mad_official_adapter,mistral:latest,20,outputs/a100_full_v10/main/mistral_latest/seed_42,0.17647058823529413,9.0,51.0,0.6375,main,42,all_methods,0.7
0.11,False,0.7225,0.0,0.2775,0.2857142857142857,2.0,2383.1,656.49,0.3565683616486971,0.07608695652173914,28.0,368.0,0.1875,6.0,32.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,gsm8k,0.42070976674876015,free_mad_official_adapter,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.27835051546391754,54.0,194.0,0.485,main,42,all_methods,0.73
0.08,False,0.71625,0.0,0.28375,0.2857142857142857,2.0,2502.94,751.63,0.3405496359561388,0.01634877384196185,6.0,367.0,0.18181818181818182,6.0,33.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,math500,0.47138740305533994,free_mad_official_adapter,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.3352272727272727,59.0,176.0,0.44,main,42,all_methods,0.79
0.49,False,0.7625,0.0,0.2375,0.2857142857142857,2.0,2066.93,395.65,0.27289957036469575,0.08695652173913043,18.0,207.0,0.27461139896373055,53.0,193.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,medmcqa,0.16511523695567107,free_mad_official_adapter,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.056910569105691054,7.0,123.0,0.3075,main,42,all_methods,0.44
0.45,False,0.8525,0.0,0.1475,0.2857142857142857,2.0,3749.69,590.09,0.2997253243968416,0.12334801762114538,28.0,227.0,0.2254335260115607,39.0,173.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,medqa,0.23064623247409638,free_mad_official_adapter,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.09900990099009901,10.0,101.0,0.2525,main,42,all_methods,0.54
0.27,False,0.765,0.0,0.235,0.2857142857142857,2.0,3313.86,584.1,0.3546569672961104,0.04794520547945205,14.0,292.0,0.28703703703703703,31.0,108.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,mmlu_pro,0.3656776600899385,free_mad_official_adapter,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.1349206349206349,17.0,126.0,0.315,main,42,all_methods,0.68
0.51,False,0.83875,0.0,0.16125,0.2857142857142857,2.0,1678.75,346.8,0.2933903660534742,0.25252525252525254,50.0,198.0,0.25742574257425743,52.0,202.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,strategyqa,0.15822739352151127,free_mad_official_adapter,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.038834951456310676,4.0,103.0,0.2575,main,42,all_methods,0.41
0.64,False,0.76625,0.0,0.23375,0.2857142857142857,2.0,1987.04,323.05,0.21599921243415973,0.33548387096774196,52.0,155.0,0.27755102040816326,68.0,245.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,truthfulqa_mc,0.13608395264152487,free_mad_official_adapter,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.03496503496503497,5.0,143.0,0.3575,main,42,all_methods,0.2
0.0,False,0.4625,0.0,0.5375,0.21428571428571427,1.5,1812.65,1138.1,0.5125,0.0,0.0,79.0,1.0,1.0,1.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,aime2024,0.675,free_mad_style,mistral:latest,20,outputs/a100_full_v10/main/mistral_latest/seed_42,0.29508196721311475,18.0,61.0,0.7625,main,42,all_methods,0.65
0.21,False,0.53875,0.0,0.46125,0.21428571428571427,1.5,1521.32,604.92,0.465625,0.12285714285714286,43.0,350.0,0.38,19.0,50.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,gsm8k,0.5225,free_mad_style,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.30434782608695654,84.0,276.0,0.69,main,42,all_methods,0.5
0.15,False,0.58,0.0,0.42,0.21428571428571427,1.5,1598.34,685.1,0.46875,0.06388888888888888,23.0,360.0,0.25,10.0,40.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,math500,0.585,free_mad_style,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.26778242677824265,64.0,239.0,0.5975,main,42,all_methods,0.59
0.44,False,0.715,0.0,0.285,0.21428571428571427,1.5,1311.22,387.96,0.331875,0.0635593220338983,15.0,236.0,0.17682926829268292,29.0,164.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,medmcqa,0.27749999999999997,free_mad_style,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.20192307692307693,21.0,104.0,0.26,main,42,all_methods,0.4
0.45,False,0.78125,0.0,0.21875,0.21428571428571427,1.5,2187.83,559.1,0.383125,0.10434782608695652,24.0,230.0,0.20588235294117646,35.0,170.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,medqa,0.34750000000000003,free_mad_style,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.1956521739130435,18.0,92.0,0.23,main,42,all_methods,0.51
0.28,False,0.71,0.0,0.29,0.21428571428571427,1.5,1954.74,537.25,0.481875,0.08250825082508251,25.0,303.0,0.25773195876288657,25.0,97.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,mmlu_pro,0.5025,free_mad_style,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.23357664233576642,32.0,137.0,0.3425,main,42,all_methods,0.62
0.5,False,0.8025,0.0,0.1975,0.21428571428571427,1.5,1111.19,344.13,0.35375,0.12121212121212122,24.0,198.0,0.13861386138613863,28.0,202.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,strategyqa,0.29500000000000004,free_mad_style,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.23076923076923078,12.0,52.0,0.13,main,42,all_methods,0.49
0.61,False,0.68,0.0,0.32,0.21428571428571427,1.5,1274.01,323.33,0.225,0.17801047120418848,34.0,191.0,0.14832535885167464,31.0,209.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,truthfulqa_mc,0.08000000000000002,free_mad_style,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.13402061855670103,13.0,97.0,0.2425,main,42,all_methods,0.23
0.0,False,0.45,0.0,0.55,0.0,0.0,618.3,751.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,aime2024,0.44999999999999996,majority_vote,mistral:latest,20,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.2
0.09,False,0.71,0.0,0.29,0.0,0.0,428.98,398.74,0.52,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,gsm8k,0.62,majority_vote,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.5
0.08,False,0.655,0.0,0.345,0.0,0.0,484.94,471.76,0.4275,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,math500,0.575,majority_vote,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.46
0.53,False,0.8475,0.0,0.1525,0.0,0.0,424.21,216.01,0.373125,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,medmcqa,0.31750000000000006,majority_vote,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.37
0.43,False,0.9175,0.0,0.0825,0.0,0.0,1166.93,340.53,0.488125,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,medqa,0.4875,majority_vote,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.49
0.27,False,0.79,0.0,0.21,0.0,0.0,980.66,373.19,0.45625,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,mmlu_pro,0.52,majority_vote,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.51
0.53,False,0.93,0.0,0.07,0.0,0.0,278.23,179.23,0.4525,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,strategyqa,0.44,majority_vote,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.45
0.56,False,0.855,0.0,0.145,0.0,0.0,483.28,165.81,0.25875,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,truthfulqa_mc,0.29499999999999993,majority_vote,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.28
0.0,False,0.4875,0.0,0.5125,0.0,0.0,636.65,792.75,0.265625,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,aime2024,0.48750000000000004,self_consistency,mistral:latest,20,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.2
0.07,False,0.7025,0.0,0.2975,0.0,0.0,443.95,412.65,0.510625,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,gsm8k,0.6325000000000001,self_consistency,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.5
0.09,False,0.625,0.0,0.375,0.0,0.0,499.54,486.83,0.41125,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,math500,0.5349999999999999,self_consistency,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.4
0.54,False,0.83,0.0,0.17,0.0,0.0,436.36,231.4,0.38375,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,medmcqa,0.30000000000000004,self_consistency,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.37
0.44,False,0.9125,0.0,0.0875,0.0,0.0,1182.66,350.84,0.485625,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,medqa,0.47250000000000003,self_consistency,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.49
0.27,False,0.84,0.0,0.16,0.0,0.0,995.39,395.38,0.5175,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,mmlu_pro,0.5700000000000001,self_consistency,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.59
0.53,False,0.935,0.0,0.065,0.0,0.0,296.25,192.67,0.4425,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,strategyqa,0.41500000000000004,self_consistency,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.45
0.55,False,0.8525,0.0,0.1475,0.0,0.0,500.43,170.93,0.271875,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,truthfulqa_mc,0.3025,self_consistency,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.31
0.0,False,1.0,0.0,0.0,0.0,0.0,140.35,157.35,0.6935150000000002,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,aime2024,0.8135000000000001,single_agent,mistral:latest,20,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,1.0
0.09,False,1.0,0.0,0.0,0.0,0.0,96.58,73.41,0.7450350000000004,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,gsm8k,0.8125,single_agent,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.91
0.07,False,1.0,0.0,0.0,0.0,0.0,108.66,86.52,0.6923040000000001,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,math500,0.7836000000000003,single_agent,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.93
0.52,False,1.0,0.0,0.0,0.0,0.0,96.49,40.71,0.43335600000000013,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,medmcqa,0.43139999999999995,single_agent,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.48
0.43,False,1.0,0.0,0.0,0.0,0.0,279.72,67.91,0.514452,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,medqa,0.5197999999999999,single_agent,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.57
0.27,False,1.0,0.0,0.0,0.0,0.0,232.85,79.16,0.6306910000000001,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,mmlu_pro,0.6398999999999999,single_agent,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.73
0.53,False,1.0,0.0,0.0,0.0,0.0,56.47,36.73,0.42690799999999995,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/mistral_latest/seed_42.yaml,strategyqa,0.4231999999999999,single_agent,mistral:latest,100,outputs/a100_full_v10/main/mistral_latest/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.47
